"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_cli","data.smoothed_cli_se","data.survey_date","status"
"1422","Spain","ESP","ESP.11_1","ESP","Extremadura",673,0.003516,0.002686,"20200815","success"
"1423","Spain","ESP","ESP.11_1","ESP","Extremadura",671,0.0038,0.002903,"20200816","success"
"1424","Spain","ESP","ESP.11_1","ESP","Extremadura",657,0.003904,0.002982,"20200817","success"
"1425","Spain","ESP","ESP.11_1","ESP","Extremadura",650,0.003008,0.002633,"20200818","success"
"1426","Spain","ESP","ESP.11_1","ESP","Extremadura",655,0,0,"20200819","success"
"1427","Spain","ESP","ESP.11_1","ESP","Extremadura",676,0.002165,0.002222,"20200820","success"
"1428","Spain","ESP","ESP.11_1","ESP","Extremadura",692,0.004055,0.003016,"20200821","success"
"1429","Spain","ESP","ESP.11_1","ESP","Extremadura",706,0.004014,0.002985,"20200822","success"
"1430","Spain","ESP","ESP.11_1","ESP","Extremadura",708,0.006065,0.003602,"20200823","success"
"1431","Spain","ESP","ESP.11_1","ESP","Extremadura",722,0.005892,0.003499,"20200824","success"
"1432","Spain","ESP","ESP.11_1","ESP","Extremadura",726,0.005897,0.003502,"20200825","success"
"1433","Spain","ESP","ESP.11_1","ESP","Extremadura",728,0.005994,0.00356,"20200826","success"
"1434","Spain","ESP","ESP.11_1","ESP","Extremadura",723,0.004108,0.002991,"20200827","success"
"1435","Spain","ESP","ESP.11_1","ESP","Extremadura",707,0.003859,0.002954,"20200828","success"
"1436","Spain","ESP","ESP.11_1","ESP","Extremadura",689,0.003993,0.003056,"20200829","success"
"1437","Spain","ESP","ESP.11_1","ESP","Extremadura",673,0.003077,0.002699,"20200830","success"
"1438","Spain","ESP","ESP.11_1","ESP","Extremadura",673,0.004653,0.003299,"20200831","success"
"1439","Spain","ESP","ESP.11_1","ESP","Extremadura",666,0.004645,0.003294,"20200901","success"
"1440","Spain","ESP","ESP.11_1","ESP","Extremadura",618,0.004932,0.003497,"20200902","success"
"1441","Spain","ESP","ESP.11_1","ESP","Extremadura",606,0.004946,0.003507,"20200903","success"
"1442","Spain","ESP","ESP.11_1","ESP","Extremadura",582,0.005548,0.003747,"20200904","success"
"1443","Spain","ESP","ESP.11_1","ESP","Extremadura",584,0.006752,0.004089,"20200905","success"
"1444","Spain","ESP","ESP.11_1","ESP","Extremadura",573,0.006281,0.00395,"20200906","success"
"1445","Spain","ESP","ESP.11_1","ESP","Extremadura",549,0.004757,0.003508,"20200907","success"
"1446","Spain","ESP","ESP.11_1","ESP","Extremadura",533,0.006429,0.004111,"20200908","success"
"1447","Spain","ESP","ESP.11_1","ESP","Extremadura",547,0.00738,0.004305,"20200909","success"
"1448","Spain","ESP","ESP.11_1","ESP","Extremadura",533,0.00833,0.004657,"20200910","success"
"1449","Spain","ESP","ESP.11_1","ESP","Extremadura",543,0.005929,0.003896,"20200911","success"
"1450","Spain","ESP","ESP.11_1","ESP","Extremadura",537,0.004736,0.003548,"20200912","success"
"1451","Spain","ESP","ESP.11_1","ESP","Extremadura",562,0.003422,0.002934,"20200913","success"
"1452","Spain","ESP","ESP.11_1","ESP","Extremadura",559,0.004792,0.003474,"20200914","success"
"1453","Spain","ESP","ESP.11_1","ESP","Extremadura",567,0.003307,0.002906,"20200915","success"
"1454","Spain","ESP","ESP.11_1","ESP","Extremadura",581,0.002639,0.002591,"20200916","success"
"1455","Spain","ESP","ESP.11_1","ESP","Extremadura",593,0.002849,0.002684,"20200917","success"
"1456","Spain","ESP","ESP.11_1","ESP","Extremadura",608,0.004436,0.003321,"20200918","success"
"1457","Spain","ESP","ESP.11_1","ESP","Extremadura",629,0.004266,0.003194,"20200919","success"
"1458","Spain","ESP","ESP.11_1","ESP","Extremadura",619,0.004392,0.003288,"20200920","success"
"1459","Spain","ESP","ESP.11_1","ESP","Extremadura",633,0.002978,0.002672,"20200921","success"
"1460","Spain","ESP","ESP.11_1","ESP","Extremadura",627,0.002911,0.002612,"20200922","success"
"1461","Spain","ESP","ESP.11_1","ESP","Extremadura",623,0.002347,0.002338,"20200923","success"
"1462","Spain","ESP","ESP.11_1","ESP","Extremadura",621,0.001475,0.00182,"20200924","success"
"1463","Spain","ESP","ESP.12_1","ESP","Galicia",129,0.007138,0.010215,"20200501","success"
"1464","Spain","ESP","ESP.12_1","ESP","Galicia",274,0.00301,0.004307,"20200502","success"
"1465","Spain","ESP","ESP.12_1","ESP","Galicia",613,0.002356,0.002787,"20200503","success"
"1466","Spain","ESP","ESP.12_1","ESP","Galicia",955,0.004673,0.003055,"20200504","success"
"1467","Spain","ESP","ESP.12_1","ESP","Galicia",1337,0.003881,0.002434,"20200505","success"
"1468","Spain","ESP","ESP.12_1","ESP","Galicia",343,0.004068,0.00421,"20200506","success"
"1469","Spain","ESP","ESP.12_1","ESP","Galicia",718,0.002184,0.00226,"20200507","success"
"1470","Spain","ESP","ESP.12_1","ESP","Galicia",1089,0.003146,0.002195,"20200508","success"
"1471","Spain","ESP","ESP.12_1","ESP","Galicia",1464,0.002725,0.001756,"20200509","success"
"1472","Spain","ESP","ESP.12_1","ESP","Galicia",1842,0.00385,0.001872,"20200510","success"
"1473","Spain","ESP","ESP.12_1","ESP","Galicia",2175,0.004514,0.001836,"20200511","success"
"1474","Spain","ESP","ESP.12_1","ESP","Galicia",2503,0.005853,0.001958,"20200512","success"
"1475","Spain","ESP","ESP.12_1","ESP","Galicia",2492,0.005272,0.001864,"20200513","success"
"1476","Spain","ESP","ESP.12_1","ESP","Galicia",2534,0.005716,0.001915,"20200514","success"
"1477","Spain","ESP","ESP.12_1","ESP","Galicia",2590,0.006579,0.002038,"20200515","success"
"1478","Spain","ESP","ESP.12_1","ESP","Galicia",2631,0.006714,0.002041,"20200516","success"
"1479","Spain","ESP","ESP.12_1","ESP","Galicia",2596,0.005453,0.001818,"20200517","success"
"1480","Spain","ESP","ESP.12_1","ESP","Galicia",2633,0.005126,0.001749,"20200518","success"
"1481","Spain","ESP","ESP.12_1","ESP","Galicia",2710,0.004657,0.001649,"20200519","success"
"1482","Spain","ESP","ESP.12_1","ESP","Galicia",2820,0.005162,0.001707,"20200520","success"
"1483","Spain","ESP","ESP.12_1","ESP","Galicia",2709,0.004875,0.001699,"20200521","success"
"1484","Spain","ESP","ESP.12_1","ESP","Galicia",2644,0.003828,0.001511,"20200522","success"
"1485","Spain","ESP","ESP.12_1","ESP","Galicia",2644,0.003969,0.001563,"20200523","success"
"1486","Spain","ESP","ESP.12_1","ESP","Galicia",2698,0.004105,0.001617,"20200524","success"
"1487","Spain","ESP","ESP.12_1","ESP","Galicia",2700,0.003652,0.00154,"20200525","success"
"1488","Spain","ESP","ESP.12_1","ESP","Galicia",2630,0.003575,0.001541,"20200526","success"
"1489","Spain","ESP","ESP.12_1","ESP","Galicia",2512,0.004046,0.001682,"20200527","success"
"1490","Spain","ESP","ESP.12_1","ESP","Galicia",2539,0.004098,0.001658,"20200528","success"
"1491","Spain","ESP","ESP.12_1","ESP","Galicia",2513,0.003822,0.001616,"20200529","success"
"1492","Spain","ESP","ESP.12_1","ESP","Galicia",2383,0.003682,0.001604,"20200530","success"
"1493","Spain","ESP","ESP.12_1","ESP","Galicia",2333,0.004096,0.00168,"20200531","success"
"1494","Spain","ESP","ESP.12_1","ESP","Galicia",2248,0.00383,0.001654,"20200601","success"
"1495","Spain","ESP","ESP.12_1","ESP","Galicia",2210,0.004041,0.001714,"20200602","success"
"1496","Spain","ESP","ESP.12_1","ESP","Galicia",2175,0.003522,0.001624,"20200603","success"
"1497","Spain","ESP","ESP.12_1","ESP","Galicia",2170,0.003891,0.001724,"20200604","success"
"1498","Spain","ESP","ESP.12_1","ESP","Galicia",2121,0.004159,0.001814,"20200605","success"
"1499","Spain","ESP","ESP.12_1","ESP","Galicia",2122,0.003726,0.001702,"20200606","success"
"1500","Spain","ESP","ESP.12_1","ESP","Galicia",2077,0.002338,0.00137,"20200607","success"
"1501","Spain","ESP","ESP.12_1","ESP","Galicia",2073,0.003202,0.001631,"20200608","success"
"1502","Spain","ESP","ESP.12_1","ESP","Galicia",2057,0.003533,0.001702,"20200609","success"
"1503","Spain","ESP","ESP.12_1","ESP","Galicia",2010,0.003985,0.00181,"20200610","success"
"1504","Spain","ESP","ESP.12_1","ESP","Galicia",1930,0.00641,0.002324,"20200611","success"
"1505","Spain","ESP","ESP.12_1","ESP","Galicia",1956,0.00593,0.002219,"20200612","success"
"1506","Spain","ESP","ESP.12_1","ESP","Galicia",1926,0.006454,0.002341,"20200613","success"
"1507","Spain","ESP","ESP.12_1","ESP","Galicia",1919,0.006765,0.002499,"20200614","success"
"1508","Spain","ESP","ESP.12_1","ESP","Galicia",1916,0.006363,0.00241,"20200615","success"
"1509","Spain","ESP","ESP.12_1","ESP","Galicia",1905,0.005535,0.002244,"20200616","success"
"1510","Spain","ESP","ESP.12_1","ESP","Galicia",1956,0.005391,0.002198,"20200617","success"
"1511","Spain","ESP","ESP.12_1","ESP","Galicia",1961,0.00492,0.002083,"20200618","success"
"1512","Spain","ESP","ESP.12_1","ESP","Galicia",1891,0.005928,0.002333,"20200619","success"
"1513","Spain","ESP","ESP.12_1","ESP","Galicia",1861,0.00572,0.002336,"20200620","success"
"1514","Spain","ESP","ESP.12_1","ESP","Galicia",1847,0.006617,0.002386,"20200621","success"
"1515","Spain","ESP","ESP.12_1","ESP","Galicia",1820,0.007257,0.002502,"20200622","success"
"1516","Spain","ESP","ESP.12_1","ESP","Galicia",1812,0.007769,0.002623,"20200623","success"
"1517","Spain","ESP","ESP.12_1","ESP","Galicia",1810,0.007495,0.002574,"20200624","success"
"1518","Spain","ESP","ESP.12_1","ESP","Galicia",1860,0.004785,0.002052,"20200625","success"
"1519","Spain","ESP","ESP.12_1","ESP","Galicia",1902,0.004092,0.001853,"20200626","success"
"1520","Spain","ESP","ESP.12_1","ESP","Galicia",1943,0.005562,0.002101,"20200627","success"
"1521","Spain","ESP","ESP.12_1","ESP","Galicia",1961,0.004353,0.001866,"20200628","success"
"1522","Spain","ESP","ESP.12_1","ESP","Galicia",1943,0.003738,0.001743,"20200629","success"
"1523","Spain","ESP","ESP.12_1","ESP","Galicia",1927,0.004244,0.001869,"20200630","success"
"1524","Spain","ESP","ESP.12_1","ESP","Galicia",1882,0.003546,0.001716,"20200701","success"
"1525","Spain","ESP","ESP.12_1","ESP","Galicia",1778,0.003801,0.00184,"20200702","success"
"1526","Spain","ESP","ESP.12_1","ESP","Galicia",1664,0.003832,0.001927,"20200703","success"
"1527","Spain","ESP","ESP.12_1","ESP","Galicia",1595,0.001916,0.001421,"20200704","success"
"1528","Spain","ESP","ESP.12_1","ESP","Galicia",1563,0.002589,0.001698,"20200705","success"
"1529","Spain","ESP","ESP.12_1","ESP","Galicia",1580,0.002012,0.001475,"20200706","success"
"1530","Spain","ESP","ESP.12_1","ESP","Galicia",1596,0.000999,0.001032,"20200707","success"
"1531","Spain","ESP","ESP.12_1","ESP","Galicia",1561,0.002045,0.001496,"20200708","success"
"1532","Spain","ESP","ESP.12_1","ESP","Galicia",1598,0.001931,0.001413,"20200709","success"
"1533","Spain","ESP","ESP.12_1","ESP","Galicia",1687,0.002213,0.001469,"20200710","success"
"1534","Spain","ESP","ESP.12_1","ESP","Galicia",1710,0.002711,0.001613,"20200711","success"
"1535","Spain","ESP","ESP.12_1","ESP","Galicia",1716,0.001709,0.001244,"20200712","success"
"1536","Spain","ESP","ESP.12_1","ESP","Galicia",1674,0.003602,0.001839,"20200713","success"
"1537","Spain","ESP","ESP.12_1","ESP","Galicia",1690,0.004536,0.002068,"20200714","success"
"1538","Spain","ESP","ESP.12_1","ESP","Galicia",1704,0.003711,0.001884,"20200715","success"
"1539","Spain","ESP","ESP.12_1","ESP","Galicia",1733,0.003979,0.00194,"20200716","success"
"1540","Spain","ESP","ESP.12_1","ESP","Galicia",1727,0.003623,0.001857,"20200717","success"
"1541","Spain","ESP","ESP.12_1","ESP","Galicia",1765,0.003025,0.001677,"20200718","success"
"1542","Spain","ESP","ESP.12_1","ESP","Galicia",1762,0.003399,0.001815,"20200719","success"
"1543","Spain","ESP","ESP.12_1","ESP","Galicia",1847,0.001421,0.00114,"20200720","success"
"1544","Spain","ESP","ESP.12_1","ESP","Galicia",1857,0.000507,0.000667,"20200721","success"
"1545","Spain","ESP","ESP.12_1","ESP","Galicia",1888,0.001424,0.001113,"20200722","success"
"1546","Spain","ESP","ESP.12_1","ESP","Galicia",1866,0.001161,0.001014,"20200723","success"
"1547","Spain","ESP","ESP.12_1","ESP","Galicia",1853,0.00194,0.001316,"20200724","success"
"1548","Spain","ESP","ESP.12_1","ESP","Galicia",1814,0.002509,0.001504,"20200725","success"
"1549","Spain","ESP","ESP.12_1","ESP","Galicia",1846,0.002245,0.001412,"20200726","success"
"1550","Spain","ESP","ESP.12_1","ESP","Galicia",1829,0.004475,0.002006,"20200727","success"
"1551","Spain","ESP","ESP.12_1","ESP","Galicia",1827,0.005178,0.002248,"20200728","success"
"1552","Spain","ESP","ESP.12_1","ESP","Galicia",1820,0.005084,0.002236,"20200729","success"
"1553","Spain","ESP","ESP.12_1","ESP","Galicia",1861,0.006422,0.002503,"20200730","success"
"1554","Spain","ESP","ESP.12_1","ESP","Galicia",1852,0.005918,0.002411,"20200731","success"
"1555","Spain","ESP","ESP.12_1","ESP","Galicia",1861,0.005288,0.002272,"20200801","success"
"1556","Spain","ESP","ESP.12_1","ESP","Galicia",1793,0.007574,0.002731,"20200802","success"
"1557","Spain","ESP","ESP.12_1","ESP","Galicia",1751,0.004993,0.002246,"20200803","success"
"1558","Spain","ESP","ESP.12_1","ESP","Galicia",1727,0.004464,0.002078,"20200804","success"
"1559","Spain","ESP","ESP.12_1","ESP","Galicia",1733,0.003633,0.001819,"20200805","success"
"1560","Spain","ESP","ESP.12_1","ESP","Galicia",1729,0.002338,0.001458,"20200806","success"
"1561","Spain","ESP","ESP.12_1","ESP","Galicia",1732,0.002276,0.001419,"20200807","success"
"1562","Spain","ESP","ESP.12_1","ESP","Galicia",1765,0.0029,0.001604,"20200808","success"
"1563","Spain","ESP","ESP.12_1","ESP","Galicia",1805,0.000884,0.000887,"20200809","success"
"1564","Spain","ESP","ESP.12_1","ESP","Galicia",1881,0.000875,0.000878,"20200810","success"
"1565","Spain","ESP","ESP.12_1","ESP","Galicia",1890,0.000865,0.000868,"20200811","success"
"1566","Spain","ESP","ESP.12_1","ESP","Galicia",1943,0.000871,0.000863,"20200812","success"
"1567","Spain","ESP","ESP.12_1","ESP","Galicia",1942,0.000856,0.000848,"20200813","success"
"1568","Spain","ESP","ESP.12_1","ESP","Galicia",1997,0.000862,0.000854,"20200814","success"
"1569","Spain","ESP","ESP.12_1","ESP","Galicia",2049,0.000879,0.000863,"20200815","success"
"1570","Spain","ESP","ESP.12_1","ESP","Galicia",2069,0.001273,0.001022,"20200816","success"
"1571","Spain","ESP","ESP.12_1","ESP","Galicia",2048,0.001435,0.001069,"20200817","success"
"1572","Spain","ESP","ESP.12_1","ESP","Galicia",2074,0.002491,0.001406,"20200818","success"
"1573","Spain","ESP","ESP.12_1","ESP","Galicia",2060,0.002538,0.001434,"20200819","success"
"1574","Spain","ESP","ESP.12_1","ESP","Galicia",2074,0.003172,0.001589,"20200820","success"
"1575","Spain","ESP","ESP.12_1","ESP","Galicia",2058,0.003125,0.001566,"20200821","success"
"1576","Spain","ESP","ESP.12_1","ESP","Galicia",2027,0.003825,0.001696,"20200822","success"
"1577","Spain","ESP","ESP.12_1","ESP","Galicia",2032,0.003918,0.001739,"20200823","success"
"1578","Spain","ESP","ESP.12_1","ESP","Galicia",2047,0.003728,0.001697,"20200824","success"
"1579","Spain","ESP","ESP.12_1","ESP","Galicia",2038,0.002642,0.001414,"20200825","success"
"1580","Spain","ESP","ESP.12_1","ESP","Galicia",2083,0.003108,0.001532,"20200826","success"
"1581","Spain","ESP","ESP.12_1","ESP","Galicia",2099,0.002453,0.001358,"20200827","success"
"1582","Spain","ESP","ESP.12_1","ESP","Galicia",2094,0.002764,0.001445,"20200828","success"
"1583","Spain","ESP","ESP.12_1","ESP","Galicia",2056,0.002406,0.001379,"20200829","success"
"1584","Spain","ESP","ESP.12_1","ESP","Galicia",2048,0.002132,0.001302,"20200830","success"
"1585","Spain","ESP","ESP.12_1","ESP","Galicia",1991,0.002163,0.00132,"20200831","success"
"1586","Spain","ESP","ESP.12_1","ESP","Galicia",1948,0.003446,0.001693,"20200901","success"
"1587","Spain","ESP","ESP.12_1","ESP","Galicia",1863,0.002722,0.001521,"20200902","success"
"1588","Spain","ESP","ESP.12_1","ESP","Galicia",1762,0.004186,0.001957,"20200903","success"
"1589","Spain","ESP","ESP.12_1","ESP","Galicia",1714,0.003933,0.001923,"20200904","success"
"1590","Spain","ESP","ESP.12_1","ESP","Galicia",1715,0.004037,0.001932,"20200905","success"
"1591","Spain","ESP","ESP.12_1","ESP","Galicia",1687,0.003808,0.001854,"20200906","success"
"1592","Spain","ESP","ESP.12_1","ESP","Galicia",1673,0.003932,0.001914,"20200907","success"
"1593","Spain","ESP","ESP.12_1","ESP","Galicia",1672,0.004275,0.001984,"20200908","success"
"1594","Spain","ESP","ESP.12_1","ESP","Galicia",1634,0.005186,0.002198,"20200909","success"
"1595","Spain","ESP","ESP.12_1","ESP","Galicia",1650,0.003754,0.001832,"20200910","success"
"1596","Spain","ESP","ESP.12_1","ESP","Galicia",1658,0.004026,0.001886,"20200911","success"
"1597","Spain","ESP","ESP.12_1","ESP","Galicia",1635,0.002817,0.001582,"20200912","success"
"1598","Spain","ESP","ESP.12_1","ESP","Galicia",1638,0.003722,0.001835,"20200913","success"
"1599","Spain","ESP","ESP.12_1","ESP","Galicia",1629,0.005023,0.002112,"20200914","success"
"1600","Spain","ESP","ESP.12_1","ESP","Galicia",1605,0.004767,0.002068,"20200915","success"
"1601","Spain","ESP","ESP.12_1","ESP","Galicia",1653,0.00385,0.001837,"20200916","success"
"1602","Spain","ESP","ESP.12_1","ESP","Galicia",1659,0.004518,0.002004,"20200917","success"
"1603","Spain","ESP","ESP.12_1","ESP","Galicia",1666,0.004614,0.002026,"20200918","success"
"1604","Spain","ESP","ESP.12_1","ESP","Galicia",1685,0.006147,0.002328,"20200919","success"
"1605","Spain","ESP","ESP.12_1","ESP","Galicia",1662,0.005366,0.002186,"20200920","success"
"1606","Spain","ESP","ESP.12_1","ESP","Galicia",1669,0.003953,0.001866,"20200921","success"
"1607","Spain","ESP","ESP.12_1","ESP","Galicia",1656,0.004361,0.001969,"20200922","success"
"1608","Spain","ESP","ESP.12_1","ESP","Galicia",1609,0.00447,0.002018,"20200923","success"
"1609","Spain","ESP","ESP.12_1","ESP","Galicia",1610,0.004659,0.002061,"20200924","success"
"1610","Spain","ESP","ESP.13_1","ESP","Islas Baleares",156,0,0,"20200502","success"
"1611","Spain","ESP","ESP.13_1","ESP","Islas Baleares",321,0,0,"20200503","success"
"1612","Spain","ESP","ESP.13_1","ESP","Islas Baleares",493,0.007828,0.005723,"20200504","success"
"1613","Spain","ESP","ESP.13_1","ESP","Islas Baleares",668,0.005898,0.004313,"20200505","success"
"1614","Spain","ESP","ESP.13_1","ESP","Islas Baleares",175,0,0,"20200506","success"
"1615","Spain","ESP","ESP.13_1","ESP","Islas Baleares",356,0.007182,0.005722,"20200507","success"
"1616","Spain","ESP","ESP.13_1","ESP","Islas Baleares",533,0.007169,0.004605,"20200508","success"
"1617","Spain","ESP","ESP.13_1","ESP","Islas Baleares",726,0.005138,0.0033,"20200509","success"
"1618","Spain","ESP","ESP.13_1","ESP","Islas Baleares",926,0.004096,0.002631,"20200510","success"
"1619","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1068,0.003615,0.002322,"20200511","success"
"1620","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1211,0.003317,0.00213,"20200512","success"
"1621","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1199,0.004203,0.002444,"20200513","success"
"1622","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1208,0.002034,0.001731,"20200514","success"
"1623","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1216,0.000812,0.001114,"20200515","success"
"1624","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1224,0.001688,0.0016,"20200516","success"
"1625","Spain","ESP","ESP.13_1","ESP","Islas Baleares",1227,0.00166,0.001573,"20200517","success"
